分拣中心,日期,班次,正式工人数,临时工人数
SC17,2023/12/2,14:00-22:00,36.0,0.0
SC17,2023/12/2,16:00-24:00,43.0,0.0
SC17,2023/12/3,00:00-08:00,40.0,0.0
SC17,2023/12/3,05:00-13:00,28.0,0.0
SC17,2023/12/3,08:00-16:00,24.0,0.0
SC17,2023/12/3,12:00-20:00,26.0,0.0
SC17,2023/12/3,14:00-22:00,37.0,0.0
SC17,2023/12/3,16:00-24:00,43.0,0.0
SC17,2023/12/4,00:00-08:00,40.0,0.0
SC17,2023/12/4,05:00-13:00,30.0,0.0
SC17,2023/12/4,08:00-16:00,27.0,0.0
SC17,2023/12/4,12:00-20:00,28.0,0.0
SC17,2023/12/4,14:00-22:00,37.0,0.0
SC17,2023/12/4,16:00-24:00,42.0,0.0
SC17,2023/12/5,00:00-08:00,40.0,0.0
SC17,2023/12/5,05:00-13:00,32.0,0.0
SC17,2023/12/5,08:00-16:00,29.0,0.0
SC17,2023/12/5,12:00-20:00,30.0,0.0
SC17,2023/12/5,14:00-22:00,38.0,0.0
SC17,2023/12/5,16:00-24:00,42.0,0.0
SC17,2023/12/6,00:00-08:00,40.0,0.0
SC17,2023/12/6,05:00-13:00,33.0,0.0
SC17,2023/12/6,08:00-16:00,31.0,0.0
SC17,2023/12/6,12:00-20:00,32.0,0.0
SC17,2023/12/6,14:00-22:00,38.0,0.0
SC17,2023/12/6,16:00-24:00,41.0,0.0
SC17,2023/12/7,00:00-08:00,40.0,0.0
SC17,2023/12/7,05:00-13:00,34.0,0.0
SC17,2023/12/7,08:00-16:00,33.0,0.0
SC17,2023/12/7,12:00-20:00,33.0,0.0
SC17,2023/12/7,14:00-22:00,39.0,0.0
SC17,2023/12/7,16:00-24:00,41.0,0.0
SC17,2023/12/8,00:00-08:00,40.0,0.0
SC17,2023/12/8,05:00-13:00,35.0,0.0
SC17,2023/12/8,08:00-16:00,34.0,0.0
SC17,2023/12/8,12:00-20:00,35.0,0.0
SC17,2023/12/8,14:00-22:00,39.0,0.0
SC17,2023/12/8,16:00-24:00,41.0,0.0
SC17,2023/12/9,00:00-08:00,40.0,0.0
SC17,2023/12/9,05:00-13:00,36.0,0.0
SC17,2023/12/9,08:00-16:00,35.0,0.0
SC17,2023/12/9,12:00-20:00,36.0,0.0
SC17,2023/12/9,14:00-22:00,39.0,0.0
SC17,2023/12/9,16:00-24:00,41.0,0.0
SC17,2023/12/10,00:00-08:00,40.0,0.0
SC17,2023/12/10,05:00-13:00,37.0,0.0
SC17,2023/12/10,08:00-16:00,36.0,0.0
SC17,2023/12/10,12:00-20:00,36.0,0.0
SC17,2023/12/10,14:00-22:00,39.0,0.0
SC17,2023/12/10,16:00-24:00,41.0,0.0
SC17,2023/12/11,00:00-08:00,40.0,0.0
SC17,2023/12/11,05:00-13:00,37.0,0.0
SC17,2023/12/11,08:00-16:00,37.0,0.0
SC17,2023/12/11,12:00-20:00,37.0,0.0
SC17,2023/12/11,14:00-22:00,39.0,0.0
SC17,2023/12/11,16:00-24:00,40.0,0.0
SC17,2023/12/12,00:00-08:00,40.0,0.0
SC17,2023/12/12,05:00-13:00,38.0,0.0
SC17,2023/12/12,08:00-16:00,37.0,0.0
SC17,2023/12/12,12:00-20:00,37.0,0.0
SC17,2023/12/12,14:00-22:00,39.0,0.0
SC17,2023/12/12,16:00-24:00,40.0,0.0
SC17,2023/12/13,00:00-08:00,40.0,0.0
SC17,2023/12/13,05:00-13:00,38.0,0.0
SC17,2023/12/13,08:00-16:00,38.0,0.0
SC17,2023/12/13,12:00-20:00,38.0,0.0
SC17,2023/12/13,14:00-22:00,39.0,0.0
SC17,2023/12/13,16:00-24:00,40.0,0.0
SC17,2023/12/14,00:00-08:00,40.0,0.0
SC17,2023/12/14,05:00-13:00,38.0,0.0
SC17,2023/12/14,08:00-16:00,38.0,0.0
SC17,2023/12/14,12:00-20:00,38.0,0.0
SC17,2023/12/14,14:00-22:00,40.0,0.0
SC17,2023/12/14,16:00-24:00,40.0,0.0
SC17,2023/12/15,00:00-08:00,40.0,0.0
SC17,2023/12/15,05:00-13:00,39.0,0.0
SC17,2023/12/15,08:00-16:00,38.0,0.0
SC17,2023/12/15,12:00-20:00,39.0,0.0
SC17,2023/12/15,14:00-22:00,40.0,0.0
SC17,2023/12/15,16:00-24:00,40.0,0.0
SC17,2023/12/16,00:00-08:00,40.0,0.0
SC17,2023/12/16,05:00-13:00,39.0,0.0
SC17,2023/12/16,08:00-16:00,39.0,0.0
SC17,2023/12/16,12:00-20:00,39.0,0.0
SC17,2023/12/16,14:00-22:00,40.0,0.0
SC17,2023/12/16,16:00-24:00,40.0,0.0
SC17,2023/12/17,00:00-08:00,40.0,0.0
SC17,2023/12/17,05:00-13:00,39.0,0.0
SC17,2023/12/17,08:00-16:00,39.0,0.0
SC17,2023/12/17,12:00-20:00,39.0,0.0
SC17,2023/12/17,14:00-22:00,40.0,0.0
SC17,2023/12/17,16:00-24:00,40.0,0.0
SC17,2023/12/18,00:00-08:00,40.0,0.0
SC17,2023/12/18,05:00-13:00,39.0,0.0
SC17,2023/12/18,08:00-16:00,39.0,0.0
SC17,2023/12/18,12:00-20:00,39.0,0.0
SC17,2023/12/18,14:00-22:00,40.0,0.0
SC17,2023/12/18,16:00-24:00,40.0,0.0
SC17,2023/12/19,00:00-08:00,40.0,0.0
SC17,2023/12/19,05:00-13:00,39.0,0.0
SC17,2023/12/19,08:00-16:00,39.0,0.0
SC17,2023/12/19,12:00-20:00,39.0,0.0
SC17,2023/12/19,14:00-22:00,40.0,0.0
SC17,2023/12/19,16:00-24:00,40.0,0.0
SC17,2023/12/20,00:00-08:00,40.0,0.0
SC17,2023/12/20,05:00-13:00,39.0,0.0
SC17,2023/12/20,08:00-16:00,39.0,0.0
SC17,2023/12/20,12:00-20:00,39.0,0.0
SC17,2023/12/20,14:00-22:00,40.0,0.0
SC17,2023/12/20,16:00-24:00,40.0,0.0
SC17,2023/12/21,00:00-08:00,40.0,0.0
SC17,2023/12/21,05:00-13:00,39.0,0.0
SC17,2023/12/21,08:00-16:00,39.0,0.0
SC17,2023/12/21,12:00-20:00,39.0,0.0
SC17,2023/12/21,14:00-22:00,40.0,0.0
SC17,2023/12/21,16:00-24:00,40.0,0.0
SC17,2023/12/22,00:00-08:00,40.0,0.0
SC17,2023/12/22,05:00-13:00,40.0,0.0
SC17,2023/12/22,08:00-16:00,39.0,0.0
SC17,2023/12/22,12:00-20:00,40.0,0.0
SC17,2023/12/22,14:00-22:00,40.0,0.0
SC17,2023/12/22,16:00-24:00,40.0,0.0
SC17,2023/12/23,00:00-08:00,40.0,0.0
SC17,2023/12/23,05:00-13:00,40.0,0.0
SC17,2023/12/23,08:00-16:00,40.0,0.0
SC17,2023/12/23,12:00-20:00,40.0,0.0
SC17,2023/12/23,14:00-22:00,40.0,0.0
SC17,2023/12/23,16:00-24:00,40.0,0.0
SC17,2023/12/24,00:00-08:00,40.0,0.0
SC17,2023/12/24,05:00-13:00,40.0,0.0
SC17,2023/12/24,08:00-16:00,40.0,0.0
SC17,2023/12/24,12:00-20:00,40.0,0.0
SC17,2023/12/24,14:00-22:00,40.0,0.0
SC17,2023/12/24,16:00-24:00,40.0,0.0
SC17,2023/12/25,00:00-08:00,40.0,0.0
SC17,2023/12/25,05:00-13:00,40.0,0.0
SC17,2023/12/25,08:00-16:00,40.0,0.0
SC17,2023/12/25,12:00-20:00,40.0,0.0
SC17,2023/12/25,14:00-22:00,40.0,0.0
SC17,2023/12/25,16:00-24:00,40.0,0.0
SC17,2023/12/26,00:00-08:00,40.0,0.0
SC17,2023/12/26,05:00-13:00,40.0,0.0
SC17,2023/12/26,08:00-16:00,40.0,0.0
SC17,2023/12/26,12:00-20:00,40.0,0.0
SC17,2023/12/26,14:00-22:00,40.0,0.0
SC17,2023/12/26,16:00-24:00,40.0,0.0
SC17,2023/12/27,00:00-08:00,40.0,0.0
SC17,2023/12/27,05:00-13:00,40.0,0.0
SC17,2023/12/27,08:00-16:00,40.0,0.0
SC17,2023/12/27,12:00-20:00,40.0,0.0
SC17,2023/12/27,14:00-22:00,40.0,0.0
SC17,2023/12/27,16:00-24:00,40.0,0.0
SC17,2023/12/28,00:00-08:00,40.0,0.0
SC17,2023/12/28,05:00-13:00,40.0,0.0
SC17,2023/12/28,08:00-16:00,40.0,0.0
SC17,2023/12/28,12:00-20:00,40.0,0.0
SC17,2023/12/28,14:00-22:00,40.0,0.0
SC17,2023/12/28,16:00-24:00,40.0,0.0
SC17,2023/12/29,00:00-08:00,40.0,0.0
SC17,2023/12/29,05:00-13:00,40.0,0.0
SC17,2023/12/29,08:00-16:00,40.0,0.0
SC17,2023/12/29,12:00-20:00,40.0,0.0
SC17,2023/12/29,14:00-22:00,40.0,0.0
SC17,2023/12/29,16:00-24:00,40.0,0.0
SC17,2023/12/30,00:00-08:00,40.0,0.0
SC17,2023/12/30,05:00-13:00,40.0,0.0
SC17,2023/12/30,08:00-16:00,40.0,0.0
SC17,2023/12/30,12:00-20:00,40.0,0.0
SC17,2023/12/30,14:00-22:00,40.0,0.0
SC17,2023/12/30,16:00-24:00,40.0,0.0
SC35,2023/12/1,00:00-08:00,40.08,0.0
SC35,2023/12/1,05:00-13:00,40.9,0.0
SC35,2023/12/1,08:00-16:00,34.53,0.0
SC35,2023/12/1,12:00-20:00,31.42,0.0
SC35,2023/12/1,14:00-22:00,52.545,0.0
SC35,2023/12/1,16:00-24:00,74.19,0.0
SC35,2023/12/2,00:00-08:00,41.23,0.0
SC35,2023/12/2,05:00-13:00,41.99,0.0
SC35,2023/12/2,08:00-16:00,36.015,0.0
SC35,2023/12/2,12:00-20:00,33.11,0.0
SC35,2023/12/2,14:00-22:00,52.915,0.0
SC35,2023/12/2,16:00-24:00,73.215,0.0
SC35,2023/12/3,00:00-08:00,42.3,0.0
SC35,2023/12/3,05:00-13:00,43.02,0.0
SC35,2023/12/3,08:00-16:00,37.415,0.0
SC35,2023/12/3,12:00-20:00,34.685,0.0
SC35,2023/12/3,14:00-22:00,53.26,0.0
SC35,2023/12/3,16:00-24:00,72.29,0.0
SC35,2023/12/4,00:00-08:00,43.31,0.0
SC35,2023/12/4,05:00-13:00,43.98,0.0
SC35,2023/12/4,08:00-16:00,38.73,0.0
SC35,2023/12/4,12:00-20:00,36.17,0.0
SC35,2023/12/4,14:00-22:00,53.585,0.0
SC35,2023/12/4,16:00-24:00,71.43,0.0
SC35,2023/12/5,00:00-08:00,44.25,0.0
SC35,2023/12/5,05:00-13:00,44.88,0.0
SC35,2023/12/5,08:00-16:00,39.96,0.0
SC35,2023/12/5,12:00-20:00,37.56,0.0
SC35,2023/12/5,14:00-22:00,53.89,0.0
SC35,2023/12/5,16:00-24:00,70.625,0.0
SC35,2023/12/6,00:00-08:00,45.14,0.0
SC35,2023/12/6,05:00-13:00,45.73,0.0
SC35,2023/12/6,08:00-16:00,41.11,0.0
SC35,2023/12/6,12:00-20:00,38.855,0.0
SC35,2023/12/6,14:00-22:00,54.165,0.0
SC35,2023/12/6,16:00-24:00,69.86,0.0
SC35,2023/12/7,00:00-08:00,45.965,0.0
SC35,2023/12/7,05:00-13:00,46.525,0.0
SC35,2023/12/7,08:00-16:00,42.19,0.0
SC35,2023/12/7,12:00-20:00,40.08,0.0
SC35,2023/12/7,14:00-22:00,54.435,0.0
SC35,2023/12/7,16:00-24:00,69.15,0.0
SC35,2023/12/8,00:00-08:00,46.745,0.0
SC35,2023/12/8,05:00-13:00,47.27,0.0
SC35,2023/12/8,08:00-16:00,43.205,0.0
SC35,2023/12/8,12:00-20:00,41.225,0.0
SC35,2023/12/8,14:00-22:00,54.685,0.0
SC35,2023/12/8,16:00-24:00,68.485,0.0
SC35,2023/12/9,00:00-08:00,47.47,0.0
SC35,2023/12/9,05:00-13:00,47.96,0.0
SC35,2023/12/9,08:00-16:00,44.15,0.0
SC35,2023/12/9,12:00-20:00,42.3,0.0
SC35,2023/12/9,14:00-22:00,54.92,0.0
SC35,2023/12/9,16:00-24:00,67.86,0.0
SC35,2023/12/10,00:00-08:00,48.16,0.0
SC35,2023/12/10,05:00-13:00,48.62,0.0
SC35,2023/12/10,08:00-16:00,45.045,0.0
SC35,2023/12/10,12:00-20:00,43.305,0.0
SC35,2023/12/10,14:00-22:00,55.145,0.0
SC35,2023/12/10,16:00-24:00,67.275,0.0
SC35,2023/12/11,00:00-08:00,48.81,0.0
SC35,2023/12/11,05:00-13:00,49.235,0.0
SC35,2023/12/11,08:00-16:00,45.885,0.0
SC35,2023/12/11,12:00-20:00,44.255,0.0
SC35,2023/12/11,14:00-22:00,55.35,0.0
SC35,2023/12/11,16:00-24:00,66.72,0.0
SC35,2023/12/12,00:00-08:00,49.405,0.0
SC35,2023/12/12,05:00-13:00,49.815,0.0
SC35,2023/12/12,08:00-16:00,46.675,0.0
SC35,2023/12/12,12:00-20:00,45.14,0.0
SC35,2023/12/12,14:00-22:00,55.54,0.0
SC35,2023/12/12,16:00-24:00,66.205,0.0
SC35,2023/12/13,00:00-08:00,49.975,0.0
SC35,2023/12/13,05:00-13:00,50.35,0.0
SC35,2023/12/13,08:00-16:00,47.405,0.0
SC35,2023/12/13,12:00-20:00,45.975,0.0
SC35,2023/12/13,14:00-22:00,55.73,0.0
SC35,2023/12/13,16:00-24:00,65.725,0.0
SC35,2023/12/14,00:00-08:00,50.495,0.0
SC35,2023/12/14,05:00-13:00,50.855,0.0
SC35,2023/12/14,08:00-16:00,48.095,0.0
SC35,2023/12/14,12:00-20:00,46.75,0.0
SC35,2023/12/14,14:00-22:00,55.9,0.0
SC35,2023/12/14,16:00-24:00,65.275,0.0
SC35,2023/12/15,00:00-08:00,51.0,0.0
SC35,2023/12/15,05:00-13:00,51.325,0.0
SC35,2023/12/15,08:00-16:00,48.735,0.0
SC35,2023/12/15,12:00-20:00,47.48,0.0
SC35,2023/12/15,14:00-22:00,56.06,0.0
SC35,2023/12/15,16:00-24:00,64.855,0.0
SC35,2023/12/16,00:00-08:00,51.46,0.0
SC35,2023/12/16,05:00-13:00,51.77,0.0
SC35,2023/12/16,08:00-16:00,49.345,0.0
SC35,2023/12/16,12:00-20:00,48.165,0.0
SC35,2023/12/16,14:00-22:00,56.21,0.0
SC35,2023/12/16,16:00-24:00,64.45,0.0
SC35,2023/12/17,00:00-08:00,51.9,0.0
SC35,2023/12/17,05:00-13:00,52.195,0.0
SC35,2023/12/17,08:00-16:00,49.915,0.0
SC35,2023/12/17,12:00-20:00,48.805,0.0
SC35,2023/12/17,14:00-22:00,56.345,0.0
SC35,2023/12/17,16:00-24:00,64.075,0.0
SC35,2023/12/18,00:00-08:00,52.31,0.0
SC35,2023/12/18,05:00-13:00,52.585,0.0
SC35,2023/12/18,08:00-16:00,50.455,0.0
SC35,2023/12/18,12:00-20:00,49.41,0.0
SC35,2023/12/18,14:00-22:00,56.48,0.0
SC35,2023/12/18,16:00-24:00,63.725,0.0
SC35,2023/12/19,00:00-08:00,52.69,0.0
SC35,2023/12/19,05:00-13:00,52.95,0.0
SC35,2023/12/19,08:00-16:00,50.95,0.0
SC35,2023/12/19,12:00-20:00,49.975,0.0
SC35,2023/12/19,14:00-22:00,56.605,0.0
SC35,2023/12/19,16:00-24:00,63.4,0.0
SC35,2023/12/20,00:00-08:00,53.05,0.0
SC35,2023/12/20,05:00-13:00,53.295,0.0
SC35,2023/12/20,08:00-16:00,51.42,0.0
SC35,2023/12/20,12:00-20:00,50.5,0.0
SC35,2023/12/20,14:00-22:00,56.715,0.0
SC35,2023/12/20,16:00-24:00,63.09,0.0
SC35,2023/12/21,00:00-08:00,53.39,0.0
SC35,2023/12/21,05:00-13:00,53.61,0.0
SC35,2023/12/21,08:00-16:00,51.85,0.0
SC35,2023/12/21,12:00-20:00,50.99,0.0
SC35,2023/12/21,14:00-22:00,56.825,0.0
SC35,2023/12/21,16:00-24:00,62.8,0.0
SC35,2023/12/22,00:00-08:00,53.71,0.0
SC35,2023/12/22,05:00-13:00,53.92,0.0
SC35,2023/12/22,08:00-16:00,52.26,0.0
SC35,2023/12/22,12:00-20:00,51.455,0.0
SC35,2023/12/22,14:00-22:00,56.925,0.0
SC35,2023/12/22,16:00-24:00,62.53,0.0
SC35,2023/12/23,00:00-08:00,54.005,0.0
SC35,2023/12/23,05:00-13:00,54.2,0.0
SC35,2023/12/23,08:00-16:00,52.65,0.0
SC35,2023/12/23,12:00-20:00,51.89,0.0
SC35,2023/12/23,14:00-22:00,57.015,0.0
SC35,2023/12/23,16:00-24:00,62.27,0.0
SC35,2023/12/24,00:00-08:00,54.275,0.0
SC35,2023/12/24,05:00-13:00,54.46,0.0
SC35,2023/12/24,08:00-16:00,53.01,0.0
SC35,2023/12/24,12:00-20:00,52.31,0.0
SC35,2023/12/24,14:00-22:00,57.115,0.0
SC35,2023/12/24,16:00-24:00,62.04,0.0
SC35,2023/12/25,00:00-08:00,54.54,0.0
SC35,2023/12/25,05:00-13:00,54.715,0.0
SC35,2023/12/25,08:00-16:00,53.355,0.0
SC35,2023/12/25,12:00-20:00,52.695,0.0
SC35,2023/12/25,14:00-22:00,57.205,0.0
SC35,2023/12/25,16:00-24:00,61.825,0.0
SC35,2023/12/26,00:00-08:00,54.78,0.0
SC35,2023/12/26,05:00-13:00,54.95,0.0
SC35,2023/12/26,08:00-16:00,53.675,0.0
SC35,2023/12/26,12:00-20:00,53.05,0.0
SC35,2023/12/26,14:00-22:00,57.275,0.0
SC35,2023/12/26,16:00-24:00,61.605,0.0
SC35,2023/12/27,00:00-08:00,55.015,0.0
SC35,2023/12/27,05:00-13:00,55.165,0.0
SC35,2023/12/27,08:00-16:00,53.97,0.0
SC35,2023/12/27,12:00-20:00,53.385,0.0
SC35,2023/12/27,14:00-22:00,57.35,0.0
SC35,2023/12/27,16:00-24:00,61.41,0.0
SC35,2023/12/28,00:00-08:00,55.23,0.0
SC35,2023/12/28,05:00-13:00,55.37,0.0
SC35,2023/12/28,08:00-16:00,54.25,0.0
SC35,2023/12/28,12:00-20:00,53.705,0.0
SC35,2023/12/28,14:00-22:00,57.425,0.0
SC35,2023/12/28,16:00-24:00,61.23,0.0
SC35,2023/12/29,00:00-08:00,55.435,0.0
SC35,2023/12/29,05:00-13:00,55.56,0.0
SC35,2023/12/29,08:00-16:00,54.51,0.0
SC35,2023/12/29,12:00-20:00,54.0,0.0
SC35,2023/12/29,14:00-22:00,57.485,0.0
SC35,2023/12/29,16:00-24:00,61.055,0.0
SC35,2023/12/30,00:00-08:00,55.615,0.0
SC35,2023/12/30,05:00-13:00,55.745,0.0
SC35,2023/12/30,08:00-16:00,54.76,0.0
SC35,2023/12/30,12:00-20:00,54.28,0.0
SC35,2023/12/30,14:00-22:00,57.545,0.0
SC35,2023/12/30,16:00-24:00,60.895,0.0
SC7,2023/12/1,00:00-08:00,64.905,0.0
SC7,2023/12/1,05:00-13:00,22.44,0.0
SC7,2023/12/1,08:00-16:00,43.6,0.0
SC7,2023/12/1,12:00-20:00,57.235,0.0
SC7,2023/12/1,14:00-22:00,53.26,0.0
SC7,2023/12/1,16:00-24:00,60.355,0.0
SC7,2023/12/2,00:00-08:00,63.91,0.0
SC7,2023/12/2,05:00-13:00,22.22,0.0
SC7,2023/12/2,08:00-16:00,42.925,0.0
SC7,2023/12/2,12:00-20:00,56.245,0.0
SC7,2023/12/2,14:00-22:00,52.32,0.0
SC7,2023/12/2,16:00-24:00,59.255,0.0
SC7,2023/12/3,00:00-08:00,62.615,0.0
SC7,2023/12/3,05:00-13:00,21.65,0.0
SC7,2023/12/3,08:00-16:00,41.92,0.0
SC7,2023/12/3,12:00-20:00,54.93,0.0
SC7,2023/12/3,14:00-22:00,51.05,0.0
SC7,2023/12/3,16:00-24:00,57.82,0.0
SC7,2023/12/4,00:00-08:00,61.0,0.0
SC7,2023/12/4,05:00-13:00,20.74,0.0
SC7,2023/12/4,08:00-16:00,40.58,0.0
SC7,2023/12/4,12:00-20:00,53.29,0.0
SC7,2023/12/4,14:00-22:00,49.45,0.0
SC7,2023/12/4,16:00-24:00,56.07,0.0
SC7,2023/12/5,00:00-08:00,59.06,0.0
SC7,2023/12/5,05:00-13:00,19.495,0.0
SC7,2023/12/5,08:00-16:00,38.915,0.0
SC7,2023/12/5,12:00-20:00,51.33,0.0
SC7,2023/12/5,14:00-22:00,47.54,0.0
SC7,2023/12/5,16:00-24:00,54.0,0.0
SC7,2023/12/6,00:00-08:00,56.825,0.0
SC7,2023/12/6,05:00-13:00,17.94,0.0
SC7,2023/12/6,08:00-16:00,36.945,0.0
SC7,2023/12/6,12:00-20:00,49.06,0.0
SC7,2023/12/6,14:00-22:00,45.32,0.0
SC7,2023/12/6,16:00-24:00,51.625,0.0
SC7,2023/12/7,00:00-08:00,54.34,0.0
SC7,2023/12/7,05:00-13:00,16.275,0.0
SC7,2023/12/7,08:00-16:00,34.815,0.0
SC7,2023/12/7,12:00-20:00,46.485,0.0
SC7,2023/12/7,14:00-22:00,42.78,0.0
SC7,2023/12/7,16:00-24:00,48.935,0.0
SC7,2023/12/8,00:00-08:00,51.715,0.0
SC7,2023/12/8,05:00-13:00,14.78,0.0
SC7,2023/12/8,08:00-16:00,32.695,0.0
SC7,2023/12/8,12:00-20:00,43.61,0.0
SC7,2023/12/8,14:00-22:00,39.95,0.0
SC7,2023/12/8,16:00-24:00,45.96,0.0
SC7,2023/12/9,00:00-08:00,48.85,0.0
SC7,2023/12/9,05:00-13:00,13.105,0.0
SC7,2023/12/9,08:00-16:00,30.36,0.0
SC7,2023/12/9,12:00-20:00,40.455,0.0
SC7,2023/12/9,14:00-22:00,36.83,0.0
SC7,2023/12/9,16:00-24:00,42.695,0.0
SC7,2023/12/10,00:00-08:00,45.815,0.0
SC7,2023/12/10,05:00-13:00,11.33,0.0
SC7,2023/12/10,08:00-16:00,27.8,0.0
SC7,2023/12/10,12:00-20:00,36.995,0.0
SC7,2023/12/10,14:00-22:00,33.415,0.0
SC7,2023/12/10,16:00-24:00,39.14,0.0
SC7,2023/12/11,00:00-08:00,42.815,0.0
SC7,2023/12/11,05:00-13:00,9.98,0.0
SC7,2023/12/11,08:00-16:00,25.375,0.0
SC7,2023/12/11,12:00-20:00,33.26,0.0
SC7,2023/12/11,14:00-22:00,29.72,0.0
SC7,2023/12/11,16:00-24:00,35.305,0.0
SC7,2023/12/12,00:00-08:00,39.605,0.0
SC7,2023/12/12,05:00-13:00,8.56,0.0
SC7,2023/12/12,08:00-16:00,22.8,0.0
SC7,2023/12/12,12:00-20:00,29.255,0.0
SC7,2023/12/12,14:00-22:00,25.75,0.0
SC7,2023/12/12,16:00-24:00,31.2,0.0
SC7,2023/12/13,00:00-08:00,36.2,0.0
SC7,2023/12/13,05:00-13:00,7.03,0.0
SC7,2023/12/13,08:00-16:00,20.06,0.0
SC7,2023/12/13,12:00-20:00,24.97,0.0
SC7,2023/12/13,14:00-22:00,21.51,0.0
SC7,2023/12/13,16:00-24:00,26.825,0.0
SC7,2023/12/14,00:00-08:00,32.59,0.0
SC7,2023/12/14,05:00-13:00,5.405,0.0
SC7,2023/12/14,08:00-16:00,17.155,0.0
SC7,2023/12/14,12:00-20:00,20.61,0.0
SC7,2023/12/14,14:00-22:00,17.18,0.0
SC7,2023/12/14,16:00-24:00,22.37,0.0
SC7,2023/12/15,00:00-08:00,28.795,0.0
SC7,2023/12/15,05:00-13:00,4.2,0.0
SC7,2023/12/15,08:00-16:00,14.61,0.0
SC7,2023/12/15,12:00-20:00,16.57,0.0
SC7,2023/12/15,14:00-22:00,13.18,0.0
SC7,2023/12/15,16:00-24:00,18.24,0.0
SC7,2023/12/16,00:00-08:00,24.81,0.0
SC7,2023/12/16,05:00-13:00,2.95,0.0
SC7,2023/12/16,08:00-16:00,11.955,0.0
SC7,2023/12/16,12:00-20:00,12.8,0.0
SC7,2023/12/16,14:00-22:00,9.445,0.0
SC7,2023/12/16,16:00-24:00,14.38,0.0
SC7,2023/12/17,00:00-08:00,20.64,0.0
SC7,2023/12/17,08:00-16:00,9.72,0.0
SC7,2023/12/17,12:00-20:00,9.905,0.0
SC7,2023/12/17,14:00-22:00,6.58,0.0
SC7,2023/12/17,16:00-24:00,10.86,0.0
SC7,2023/12/18,00:00-08:00,16.295,0.0
SC7,2023/12/18,08:00-16:00,8.025,0.0
SC7,2023/12/18,12:00-20:00,8.025,0.0
SC7,2023/12/18,14:00-22:00,4.205,0.0
SC7,2023/12/18,16:00-24:00,7.695,0.0
SC7,2023/12/19,00:00-08:00,11.76,0.0
SC7,2023/12/19,08:00-16:00,6.42,0.0
SC7,2023/12/19,12:00-20:00,6.42,0.0
SC7,2023/12/19,16:00-24:00,5.19,0.0
SC7,2023/12/20,00:00-08:00,8.36,0.0
SC7,2023/12/20,08:00-16:00,4.765,0.0
SC7,2023/12/20,12:00-20:00,4.765,0.0
SC7,2023/12/20,16:00-24:00,3.525,0.0
SC7,2023/12/21,00:00-08:00,5.05,0.0
SC7,2023/12/21,08:00-16:00,3.055,0.0
SC7,2023/12/21,12:00-20:00,3.055,0.0
SC40,2023/12/1,00:00-08:00,8.0,0.0
SC40,2023/12/1,05:00-13:00,8.0,0.0
SC40,2023/12/1,08:00-16:00,8.0,0.0
SC40,2023/12/1,12:00-20:00,8.0,0.0
SC40,2023/12/1,14:00-22:00,9.0,0.0
SC40,2023/12/1,16:00-24:00,9.0,0.0
SC40,2023/12/2,00:00-08:00,9.0,0.0
SC40,2023/12/2,05:00-13:00,9.0,0.0
SC40,2023/12/2,08:00-16:00,9.0,0.0
SC40,2023/12/2,12:00-20:00,9.0,0.0
SC40,2023/12/2,14:00-22:00,9.0,0.0
SC40,2023/12/2,16:00-24:00,9.0,0.0
SC40,2023/12/3,00:00-08:00,9.0,0.0
SC40,2023/12/3,05:00-13:00,9.0,0.0
SC40,2023/12/3,08:00-16:00,9.0,0.0
SC40,2023/12/3,12:00-20:00,9.0,0.0
SC40,2023/12/3,14:00-22:00,9.0,0.0
SC40,2023/12/3,16:00-24:00,9.0,0.0
SC40,2023/12/4,00:00-08:00,9.0,0.0
SC40,2023/12/4,05:00-13:00,9.0,0.0
SC40,2023/12/4,08:00-16:00,9.0,0.0
SC40,2023/12/4,12:00-20:00,9.0,0.0
SC40,2023/12/4,14:00-22:00,9.0,0.0
SC40,2023/12/4,16:00-24:00,9.0,0.0
SC40,2023/12/5,00:00-08:00,9.0,0.0
SC40,2023/12/5,05:00-13:00,9.0,0.0
SC40,2023/12/5,08:00-16:00,9.0,0.0
SC40,2023/12/5,12:00-20:00,9.0,0.0
SC40,2023/12/5,14:00-22:00,9.0,0.0
SC40,2023/12/5,16:00-24:00,9.0,0.0
SC40,2023/12/6,00:00-08:00,9.0,0.0
SC40,2023/12/6,05:00-13:00,9.0,0.0
SC40,2023/12/6,08:00-16:00,9.0,0.0
SC40,2023/12/6,12:00-20:00,9.0,0.0
SC40,2023/12/6,14:00-22:00,9.0,0.0
SC40,2023/12/6,16:00-24:00,9.0,0.0
SC40,2023/12/7,00:00-08:00,9.0,0.0
SC40,2023/12/7,05:00-13:00,9.0,0.0
SC40,2023/12/7,08:00-16:00,9.0,0.0
SC40,2023/12/7,12:00-20:00,9.0,0.0
SC40,2023/12/7,14:00-22:00,9.0,0.0
SC40,2023/12/7,16:00-24:00,9.0,0.0
SC40,2023/12/8,00:00-08:00,9.0,0.0
SC40,2023/12/8,05:00-13:00,9.0,0.0
SC40,2023/12/8,08:00-16:00,9.0,0.0
SC40,2023/12/8,12:00-20:00,9.0,0.0
SC40,2023/12/8,14:00-22:00,9.0,0.0
SC40,2023/12/8,16:00-24:00,9.0,0.0
SC40,2023/12/9,00:00-08:00,9.0,0.0
SC40,2023/12/9,05:00-13:00,9.0,0.0
