分拣中心,日期,班次,正式工人数,临时工人数
SC1,2023/12/3,00:00-08:00,0.0,111.0
SC1,2023/12/3,05:00-13:00,0.0,77.0
SC1,2023/12/3,08:00-16:00,0.0,75.0
SC1,2023/12/3,12:00-20:00,0.0,62.0
SC1,2023/12/3,14:00-22:00,0.0,61.0
SC1,2023/12/3,16:00-24:00,0.0,90.0
SC1,2023/12/4,00:00-08:00,0.0,107.0
SC1,2023/12/4,05:00-13:00,0.0,74.0
SC1,2023/12/4,08:00-16:00,0.0,72.0
SC1,2023/12/4,12:00-20:00,0.0,59.0
SC1,2023/12/4,14:00-22:00,0.0,58.0
SC1,2023/12/4,16:00-24:00,1.0,85.0
SC1,2023/12/5,00:00-08:00,0.0,103.0
SC1,2023/12/5,05:00-13:00,0.0,70.0
SC1,2023/12/5,08:00-16:00,0.0,68.0
SC1,2023/12/5,12:00-20:00,0.0,55.0
SC1,2023/12/5,14:00-22:00,0.0,55.0
SC1,2023/12/5,16:00-24:00,0.0,82.0
SC1,2023/12/6,00:00-08:00,0.0,98.0
SC1,2023/12/6,05:00-13:00,0.0,66.0
SC1,2023/12/6,08:00-16:00,0.0,64.0
SC1,2023/12/6,12:00-20:00,0.0,51.0
SC1,2023/12/6,14:00-22:00,0.0,50.0
SC1,2023/12/6,16:00-24:00,0.0,77.0
SC1,2023/12/7,00:00-08:00,0.0,92.0
SC1,2023/12/7,05:00-13:00,0.0,61.0
SC1,2023/12/7,08:00-16:00,1.0,57.0
SC1,2023/12/7,12:00-20:00,0.0,46.0
SC1,2023/12/7,14:00-22:00,0.0,45.0
SC1,2023/12/7,16:00-24:00,0.0,71.0
SC1,2023/12/8,00:00-08:00,0.0,86.0
SC1,2023/12/8,05:00-13:00,0.0,55.0
SC1,2023/12/8,08:00-16:00,0.0,53.0
SC1,2023/12/8,12:00-20:00,1.0,39.0
SC1,2023/12/8,14:00-22:00,0.0,40.0
SC1,2023/12/8,16:00-24:00,0.0,65.0
SC1,2023/12/9,00:00-08:00,0.0,80.0
SC1,2023/12/9,05:00-13:00,0.0,49.0
SC1,2023/12/9,08:00-16:00,0.0,48.0
SC1,2023/12/9,12:00-20:00,1.0,34.0
SC1,2023/12/9,14:00-22:00,0.0,35.0
SC1,2023/12/9,16:00-24:00,0.0,58.0
SC1,2023/12/10,00:00-08:00,0.0,73.0
SC1,2023/12/10,05:00-13:00,0.0,43.0
SC1,2023/12/10,08:00-16:00,0.0,42.0
SC1,2023/12/10,12:00-20:00,0.0,30.0
SC1,2023/12/10,14:00-22:00,0.0,29.0
SC1,2023/12/10,16:00-24:00,0.0,50.0
SC1,2023/12/11,00:00-08:00,0.0,65.0
SC1,2023/12/11,05:00-13:00,0.0,36.0
SC1,2023/12/11,08:00-16:00,0.0,36.0
SC1,2023/12/11,12:00-20:00,0.0,24.0
SC1,2023/12/11,14:00-22:00,0.0,23.0
SC1,2023/12/11,16:00-24:00,0.0,42.0
SC1,2023/12/12,00:00-08:00,0.0,57.0
SC1,2023/12/12,05:00-13:00,1.0,27.0
SC1,2023/12/12,08:00-16:00,0.0,29.0
SC1,2023/12/12,12:00-20:00,0.0,20.0
SC1,2023/12/12,14:00-22:00,0.0,19.0
SC1,2023/12/12,16:00-24:00,0.0,35.0
SC1,2023/12/13,00:00-08:00,0.0,49.0
SC1,2023/12/13,05:00-13:00,0.0,21.0
SC1,2023/12/13,08:00-16:00,0.0,22.0
SC1,2023/12/13,12:00-20:00,0.0,16.0
SC1,2023/12/13,14:00-22:00,0.0,15.0
SC1,2023/12/13,16:00-24:00,1.0,27.0
SC1,2023/12/14,00:00-08:00,0.0,41.0
SC1,2023/12/14,05:00-13:00,1.0,12.0
SC1,2023/12/14,08:00-16:00,0.0,15.0
SC1,2023/12/14,12:00-20:00,0.0,12.0
SC1,2023/12/14,14:00-22:00,0.0,11.0
SC1,2023/12/14,16:00-24:00,0.0,22.0
SC1,2023/12/15,00:00-08:00,0.0,33.0
SC1,2023/12/15,05:00-13:00,0.0,7.0
SC1,2023/12/15,08:00-16:00,0.0,8.0
SC1,2023/12/15,12:00-20:00,0.0,8.0
SC1,2023/12/15,14:00-22:00,0.0,7.0
SC1,2023/12/15,16:00-24:00,0.0,15.0
SC1,2023/12/16,00:00-08:00,0.0,24.0
SC1,2023/12/16,05:00-13:00,0.0,4.0
SC1,2023/12/16,08:00-16:00,0.0,5.0
SC1,2023/12/16,12:00-20:00,0.0,5.0
SC1,2023/12/16,14:00-22:00,1.0,2.0
SC1,2023/12/16,16:00-24:00,0.0,9.0
SC1,2023/12/17,00:00-08:00,0.0,15.0
SC1,2023/12/17,05:00-13:00,0.0,1.0
SC1,2023/12/17,08:00-16:00,0.0,2.0
SC1,2023/12/17,12:00-20:00,0.0,2.0
SC1,2023/12/17,14:00-22:00,0.0,1.0
SC1,2023/12/17,16:00-24:00,1.0,1.0
SC1,2023/12/18,00:00-08:00,0.0,7.0
SC1,2023/12/19,00:00-08:00,1.0,0.0
SC22,2023/12/1,00:00-08:00,0.0,29.0
SC22,2023/12/1,05:00-13:00,0.0,29.0
SC22,2023/12/1,08:00-16:00,0.0,29.0
SC22,2023/12/1,12:00-20:00,0.0,29.0
SC22,2023/12/1,14:00-22:00,0.0,29.0
SC22,2023/12/1,16:00-24:00,1.0,27.0
SC22,2023/12/2,00:00-08:00,0.0,29.0
SC22,2023/12/2,05:00-13:00,0.0,29.0
SC22,2023/12/2,08:00-16:00,0.0,29.0
SC22,2023/12/2,12:00-20:00,0.0,29.0
SC22,2023/12/2,14:00-22:00,0.0,29.0
SC22,2023/12/2,16:00-24:00,1.0,27.0
SC22,2023/12/3,00:00-08:00,0.0,29.0
SC22,2023/12/3,05:00-13:00,0.0,29.0
SC22,2023/12/3,08:00-16:00,0.0,29.0
SC22,2023/12/3,12:00-20:00,0.0,29.0
SC22,2023/12/3,14:00-22:00,1.0,27.0
SC22,2023/12/3,16:00-24:00,0.0,29.0
SC22,2023/12/4,00:00-08:00,0.0,29.0
SC22,2023/12/4,05:00-13:00,0.0,29.0
SC22,2023/12/4,08:00-16:00,0.0,29.0
SC22,2023/12/4,12:00-20:00,0.0,29.0
SC22,2023/12/4,14:00-22:00,1.0,27.0
SC22,2023/12/4,16:00-24:00,0.0,29.0
SC22,2023/12/5,00:00-08:00,0.0,29.0
SC22,2023/12/5,05:00-13:00,1.0,27.0
SC22,2023/12/5,08:00-16:00,0.0,29.0
SC22,2023/12/5,12:00-20:00,0.0,29.0
SC22,2023/12/5,14:00-22:00,0.0,29.0
SC22,2023/12/5,16:00-24:00,0.0,29.0
SC22,2023/12/6,00:00-08:00,0.0,29.0
SC22,2023/12/6,05:00-13:00,1.0,27.0
SC22,2023/12/6,08:00-16:00,0.0,29.0
SC22,2023/12/6,12:00-20:00,0.0,29.0
SC22,2023/12/6,14:00-22:00,0.0,29.0
SC22,2023/12/6,16:00-24:00,0.0,29.0
SC22,2023/12/7,00:00-08:00,0.0,29.0
SC22,2023/12/7,05:00-13:00,0.0,29.0
SC22,2023/12/7,08:00-16:00,0.0,29.0
SC22,2023/12/7,12:00-20:00,0.0,29.0
SC22,2023/12/7,14:00-22:00,0.0,29.0
SC22,2023/12/7,16:00-24:00,1.0,27.0
SC22,2023/12/8,00:00-08:00,0.0,29.0
SC22,2023/12/8,05:00-13:00,0.0,29.0
SC22,2023/12/8,08:00-16:00,0.0,29.0
SC22,2023/12/8,12:00-20:00,0.0,29.0
SC22,2023/12/8,14:00-22:00,0.0,29.0
SC22,2023/12/8,16:00-24:00,1.0,27.0
SC22,2023/12/9,00:00-08:00,0.0,29.0
SC22,2023/12/9,05:00-13:00,0.0,29.0
SC22,2023/12/9,08:00-16:00,0.0,29.0
SC22,2023/12/9,12:00-20:00,0.0,29.0
SC22,2023/12/9,14:00-22:00,0.0,29.0
SC22,2023/12/9,16:00-24:00,1.0,27.0
SC22,2023/12/10,00:00-08:00,0.0,29.0
SC22,2023/12/10,05:00-13:00,1.0,27.0
SC22,2023/12/10,08:00-16:00,0.0,29.0
SC22,2023/12/10,12:00-20:00,0.0,29.0
SC22,2023/12/10,14:00-22:00,0.0,29.0
SC22,2023/12/10,16:00-24:00,0.0,29.0
SC22,2023/12/11,00:00-08:00,1.0,27.0
SC22,2023/12/11,05:00-13:00,0.0,29.0
SC22,2023/12/11,08:00-16:00,0.0,29.0
SC22,2023/12/11,12:00-20:00,0.0,29.0
SC22,2023/12/11,14:00-22:00,0.0,29.0
SC22,2023/12/11,16:00-24:00,0.0,29.0
SC22,2023/12/12,00:00-08:00,0.0,29.0
SC22,2023/12/12,05:00-13:00,0.0,29.0
SC22,2023/12/12,08:00-16:00,0.0,29.0
SC22,2023/12/12,12:00-20:00,0.0,29.0
SC22,2023/12/12,14:00-22:00,1.0,27.0
SC22,2023/12/12,16:00-24:00,0.0,29.0
SC22,2023/12/13,00:00-08:00,0.0,29.0
SC22,2023/12/13,05:00-13:00,0.0,29.0
SC22,2023/12/13,08:00-16:00,0.0,29.0
SC22,2023/12/13,12:00-20:00,0.0,29.0
SC22,2023/12/13,14:00-22:00,0.0,29.0
SC22,2023/12/13,16:00-24:00,1.0,27.0
SC22,2023/12/14,00:00-08:00,0.0,29.0
SC22,2023/12/14,05:00-13:00,1.0,27.0
SC22,2023/12/14,08:00-16:00,0.0,29.0
SC22,2023/12/14,12:00-20:00,0.0,29.0
SC22,2023/12/14,14:00-22:00,0.0,29.0
SC22,2023/12/14,16:00-24:00,0.0,29.0
SC22,2023/12/15,00:00-08:00,0.0,29.0
SC22,2023/12/15,05:00-13:00,0.0,29.0
SC22,2023/12/15,08:00-16:00,0.0,29.0
SC22,2023/12/15,12:00-20:00,0.0,29.0
SC22,2023/12/15,14:00-22:00,1.0,27.0
SC22,2023/12/15,16:00-24:00,0.0,29.0
SC22,2023/12/16,00:00-08:00,0.0,29.0
SC22,2023/12/16,05:00-13:00,0.0,29.0
SC22,2023/12/16,08:00-16:00,1.0,27.0
SC22,2023/12/16,12:00-20:00,0.0,29.0
SC22,2023/12/16,14:00-22:00,0.0,29.0
SC22,2023/12/16,16:00-24:00,0.0,29.0
SC22,2023/12/17,00:00-08:00,1.0,27.0
SC22,2023/12/17,05:00-13:00,0.0,29.0
SC22,2023/12/17,08:00-16:00,0.0,29.0
SC22,2023/12/17,12:00-20:00,0.0,29.0
SC22,2023/12/17,14:00-22:00,0.0,29.0
SC22,2023/12/17,16:00-24:00,0.0,29.0
SC22,2023/12/18,00:00-08:00,0.0,29.0
SC22,2023/12/18,05:00-13:00,0.0,29.0
SC22,2023/12/18,08:00-16:00,0.0,29.0
SC22,2023/12/18,12:00-20:00,1.0,27.0
SC22,2023/12/18,14:00-22:00,0.0,29.0
SC22,2023/12/18,16:00-24:00,0.0,29.0
SC22,2023/12/19,00:00-08:00,1.0,27.0
SC22,2023/12/19,05:00-13:00,0.0,29.0
SC22,2023/12/19,08:00-16:00,0.0,29.0
SC22,2023/12/19,12:00-20:00,0.0,29.0
SC22,2023/12/19,14:00-22:00,0.0,29.0
SC22,2023/12/19,16:00-24:00,0.0,29.0
SC22,2023/12/20,00:00-08:00,0.0,29.0
SC22,2023/12/20,05:00-13:00,0.0,29.0
SC22,2023/12/20,08:00-16:00,0.0,29.0
SC22,2023/12/20,12:00-20:00,0.0,29.0
SC22,2023/12/20,14:00-22:00,1.0,27.0
SC22,2023/12/20,16:00-24:00,0.0,29.0
SC22,2023/12/21,00:00-08:00,0.0,29.0
SC22,2023/12/21,05:00-13:00,0.0,29.0
SC22,2023/12/21,08:00-16:00,0.0,29.0
SC22,2023/12/21,12:00-20:00,1.0,27.0
SC22,2023/12/21,14:00-22:00,0.0,29.0
SC22,2023/12/21,16:00-24:00,0.0,29.0
SC22,2023/12/22,00:00-08:00,0.0,29.0
SC22,2023/12/22,05:00-13:00,0.0,29.0
SC22,2023/12/22,08:00-16:00,0.0,29.0
SC22,2023/12/22,12:00-20:00,0.0,29.0
SC22,2023/12/22,14:00-22:00,0.0,29.0
SC22,2023/12/22,16:00-24:00,1.0,27.0
SC22,2023/12/23,00:00-08:00,1.0,27.0
SC22,2023/12/23,05:00-13:00,0.0,29.0
SC22,2023/12/23,08:00-16:00,0.0,29.0
SC22,2023/12/23,12:00-20:00,0.0,29.0
SC22,2023/12/23,14:00-22:00,0.0,29.0
SC22,2023/12/23,16:00-24:00,0.0,29.0
SC22,2023/12/24,00:00-08:00,0.0,29.0
SC22,2023/12/24,05:00-13:00,0.0,29.0
SC22,2023/12/24,08:00-16:00,0.0,29.0
SC22,2023/12/24,12:00-20:00,0.0,29.0
SC22,2023/12/24,14:00-22:00,1.0,27.0
SC22,2023/12/24,16:00-24:00,0.0,29.0
SC22,2023/12/25,00:00-08:00,0.0,29.0
SC22,2023/12/25,05:00-13:00,1.0,27.0
SC22,2023/12/25,08:00-16:00,0.0,29.0
SC22,2023/12/25,12:00-20:00,0.0,29.0
SC22,2023/12/25,14:00-22:00,0.0,29.0
SC22,2023/12/25,16:00-24:00,0.0,29.0
SC22,2023/12/26,00:00-08:00,0.0,29.0
SC22,2023/12/26,05:00-13:00,0.0,29.0
SC22,2023/12/26,08:00-16:00,0.0,29.0
SC22,2023/12/26,12:00-20:00,0.0,29.0
SC22,2023/12/26,14:00-22:00,0.0,29.0
SC22,2023/12/26,16:00-24:00,1.0,27.0
SC22,2023/12/27,00:00-08:00,0.0,29.0
SC22,2023/12/27,05:00-13:00,0.0,29.0
SC22,2023/12/27,08:00-16:00,1.0,27.0
SC22,2023/12/27,12:00-20:00,0.0,29.0
SC22,2023/12/27,14:00-22:00,0.0,29.0
SC22,2023/12/27,16:00-24:00,0.0,29.0
SC22,2023/12/28,00:00-08:00,0.0,29.0
SC22,2023/12/28,05:00-13:00,0.0,29.0
SC22,2023/12/28,08:00-16:00,1.0,27.0
SC22,2023/12/28,12:00-20:00,0.0,29.0
SC22,2023/12/28,14:00-22:00,0.0,29.0
SC22,2023/12/28,16:00-24:00,0.0,29.0
SC22,2023/12/29,00:00-08:00,0.0,29.0
SC22,2023/12/29,05:00-13:00,0.0,29.0
SC22,2023/12/29,08:00-16:00,0.0,29.0
SC22,2023/12/29,12:00-20:00,0.0,29.0
SC22,2023/12/29,14:00-22:00,0.0,29.0
SC22,2023/12/29,16:00-24:00,1.0,27.0
SC22,2023/12/30,00:00-08:00,0.0,29.0
SC22,2023/12/30,05:00-13:00,0.0,29.0
SC22,2023/12/30,08:00-16:00,0.0,29.0
SC22,2023/12/30,12:00-20:00,0.0,29.0
SC22,2023/12/30,14:00-22:00,0.0,29.0
SC22,2023/12/30,16:00-24:00,1.0,27.0
SC57,2023/12/1,00:00-08:00,0.0,31.0
SC57,2023/12/1,05:00-13:00,0.0,16.0
SC57,2023/12/1,08:00-16:00,0.0,13.0
SC57,2023/12/1,12:00-20:00,0.0,12.0
SC57,2023/12/1,14:00-22:00,0.0,13.0
SC57,2023/12/1,16:00-24:00,1.0,12.0
SC57,2023/12/2,00:00-08:00,0.0,31.0
SC57,2023/12/2,05:00-13:00,0.0,17.0
SC57,2023/12/2,08:00-16:00,0.0,14.0
SC57,2023/12/2,12:00-20:00,1.0,12.0
SC57,2023/12/2,14:00-22:00,0.0,14.0
SC57,2023/12/2,16:00-24:00,0.0,15.0
SC57,2023/12/3,00:00-08:00,0.0,31.0
SC57,2023/12/3,05:00-13:00,0.0,18.0
SC57,2023/12/3,08:00-16:00,0.0,15.0
SC57,2023/12/3,12:00-20:00,1.0,13.0
SC57,2023/12/3,14:00-22:00,0.0,15.0
SC57,2023/12/3,16:00-24:00,0.0,16.0
SC57,2023/12/4,00:00-08:00,0.0,31.0
SC57,2023/12/4,05:00-13:00,0.0,19.0
SC57,2023/12/4,08:00-16:00,0.0,16.0
SC57,2023/12/4,12:00-20:00,1.0,14.0
SC57,2023/12/4,14:00-22:00,0.0,16.0
SC57,2023/12/4,16:00-24:00,0.0,17.0
SC57,2023/12/5,00:00-08:00,0.0,31.0
SC57,2023/12/5,05:00-13:00,0.0,20.0
SC57,2023/12/5,08:00-16:00,0.0,17.0
SC57,2023/12/5,12:00-20:00,0.0,17.0
SC57,2023/12/5,14:00-22:00,0.0,17.0
SC57,2023/12/5,16:00-24:00,1.0,16.0
SC57,2023/12/6,00:00-08:00,1.0,30.0
SC57,2023/12/6,05:00-13:00,0.0,20.0
SC57,2023/12/6,08:00-16:00,0.0,18.0
SC57,2023/12/6,12:00-20:00,0.0,18.0
SC57,2023/12/6,14:00-22:00,0.0,18.0
SC57,2023/12/6,16:00-24:00,0.0,19.0
SC57,2023/12/7,00:00-08:00,1.0,30.0
SC57,2023/12/7,05:00-13:00,0.0,21.0
SC57,2023/12/7,08:00-16:00,0.0,19.0
SC57,2023/12/7,12:00-20:00,0.0,18.0
SC57,2023/12/7,14:00-22:00,0.0,19.0
SC57,2023/12/7,16:00-24:00,0.0,19.0
SC57,2023/12/8,00:00-08:00,0.0,32.0
SC57,2023/12/8,05:00-13:00,0.0,22.0
SC57,2023/12/8,08:00-16:00,0.0,20.0
SC57,2023/12/8,12:00-20:00,0.0,19.0
SC57,2023/12/8,14:00-22:00,0.0,20.0
SC57,2023/12/8,16:00-24:00,0.0,20.0
SC57,2023/12/9,00:00-08:00,0.0,32.0
SC57,2023/12/9,05:00-13:00,0.0,22.0
SC57,2023/12/9,08:00-16:00,0.0,21.0
SC57,2023/12/9,12:00-20:00,0.0,20.0
SC57,2023/12/9,14:00-22:00,1.0,19.0
SC57,2023/12/9,16:00-24:00,0.0,21.0
SC57,2023/12/10,00:00-08:00,0.0,32.0
SC57,2023/12/10,05:00-13:00,0.0,23.0
SC57,2023/12/10,08:00-16:00,0.0,21.0
SC57,2023/12/10,12:00-20:00,0.0,21.0
SC57,2023/12/10,14:00-22:00,0.0,21.0
SC57,2023/12/10,16:00-24:00,1.0,20.0
SC57,2023/12/11,00:00-08:00,0.0,32.0
SC57,2023/12/11,05:00-13:00,1.0,22.0
SC57,2023/12/11,08:00-16:00,0.0,22.0
SC57,2023/12/11,12:00-20:00,0.0,22.0
SC57,2023/12/11,14:00-22:00,0.0,22.0
SC57,2023/12/11,16:00-24:00,0.0,22.0
SC57,2023/12/12,00:00-08:00,0.0,32.0
SC57,2023/12/12,05:00-13:00,0.0,24.0
SC57,2023/12/12,08:00-16:00,0.0,23.0
SC57,2023/12/12,12:00-20:00,0.0,22.0
SC57,2023/12/12,14:00-22:00,1.0,21.0
SC57,2023/12/12,16:00-24:00,0.0,23.0
SC57,2023/12/13,00:00-08:00,0.0,32.0
SC57,2023/12/13,05:00-13:00,0.0,25.0
SC57,2023/12/13,08:00-16:00,0.0,23.0
SC57,2023/12/13,12:00-20:00,0.0,23.0
SC57,2023/12/13,14:00-22:00,0.0,23.0
SC57,2023/12/13,16:00-24:00,1.0,22.0
SC57,2023/12/14,00:00-08:00,0.0,32.0
SC57,2023/12/14,05:00-13:00,0.0,25.0
SC57,2023/12/14,08:00-16:00,0.0,24.0
SC57,2023/12/14,12:00-20:00,0.0,23.0
SC57,2023/12/14,14:00-22:00,0.0,24.0
SC57,2023/12/14,16:00-24:00,0.0,24.0
SC57,2023/12/15,00:00-08:00,0.0,33.0
SC57,2023/12/15,05:00-13:00,1.0,24.0
SC57,2023/12/15,08:00-16:00,0.0,24.0
SC57,2023/12/15,12:00-20:00,0.0,24.0
SC57,2023/12/15,14:00-22:00,0.0,24.0
SC57,2023/12/15,16:00-24:00,0.0,25.0
SC57,2023/12/16,00:00-08:00,1.0,31.0
SC57,2023/12/16,05:00-13:00,0.0,26.0
SC57,2023/12/16,08:00-16:00,0.0,25.0
SC57,2023/12/16,12:00-20:00,0.0,25.0
SC57,2023/12/16,14:00-22:00,0.0,25.0
SC57,2023/12/16,16:00-24:00,0.0,25.0
SC57,2023/12/17,00:00-08:00,1.0,31.0
SC57,2023/12/17,05:00-13:00,0.0,27.0
SC57,2023/12/17,08:00-16:00,0.0,25.0
SC57,2023/12/17,12:00-20:00,0.0,25.0
SC57,2023/12/17,14:00-22:00,0.0,25.0
SC57,2023/12/17,16:00-24:00,0.0,26.0
SC57,2023/12/18,00:00-08:00,0.0,33.0
SC57,2023/12/18,05:00-13:00,0.0,27.0
SC57,2023/12/18,08:00-16:00,0.0,26.0
SC57,2023/12/18,12:00-20:00,1.0,24.0
SC57,2023/12/18,14:00-22:00,0.0,26.0
SC57,2023/12/18,16:00-24:00,0.0,26.0
SC57,2023/12/19,00:00-08:00,0.0,33.0
SC57,2023/12/19,05:00-13:00,0.0,27.0
SC57,2023/12/19,08:00-16:00,0.0,26.0
SC57,2023/12/19,12:00-20:00,0.0,26.0
SC57,2023/12/19,14:00-22:00,0.0,26.0
SC57,2023/12/19,16:00-24:00,0.0,26.0
SC57,2023/12/20,00:00-08:00,0.0,33.0
SC57,2023/12/20,05:00-13:00,0.0,28.0
SC57,2023/12/20,08:00-16:00,0.0,27.0
SC57,2023/12/20,12:00-20:00,0.0,26.0
SC57,2023/12/20,14:00-22:00,1.0,25.0
SC57,2023/12/20,16:00-24:00,0.0,27.0
SC57,2023/12/21,00:00-08:00,0.0,33.0
SC57,2023/12/21,05:00-13:00,0.0,28.0
SC57,2023/12/21,08:00-16:00,0.0,27.0
SC57,2023/12/21,12:00-20:00,0.0,27.0
SC57,2023/12/21,14:00-22:00,0.0,27.0
SC57,2023/12/21,16:00-24:00,0.0,27.0
SC57,2023/12/22,00:00-08:00,0.0,33.0
SC57,2023/12/22,05:00-13:00,0.0,28.0
SC57,2023/12/22,08:00-16:00,0.0,27.0
SC57,2023/12/22,12:00-20:00,0.0,27.0
SC57,2023/12/22,14:00-22:00,0.0,27.0
SC57,2023/12/22,16:00-24:00,1.0,26.0
SC57,2023/12/23,00:00-08:00,0.0,33.0
SC57,2023/12/23,05:00-13:00,1.0,27.0
SC57,2023/12/23,08:00-16:00,0.0,28.0
SC57,2023/12/23,12:00-20:00,0.0,28.0
SC57,2023/12/23,14:00-22:00,0.0,28.0
SC57,2023/12/23,16:00-24:00,0.0,28.0
SC57,2023/12/24,00:00-08:00,0.0,33.0
SC57,2023/12/24,05:00-13:00,0.0,29.0
SC57,2023/12/24,08:00-16:00,0.0,28.0
SC57,2023/12/24,12:00-20:00,0.0,28.0
SC57,2023/12/24,14:00-22:00,0.0,28.0
SC57,2023/12/24,16:00-24:00,0.0,28.0
SC57,2023/12/25,00:00-08:00,0.0,33.0
SC57,2023/12/25,05:00-13:00,0.0,29.0
SC57,2023/12/25,08:00-16:00,0.0,28.0
SC57,2023/12/25,12:00-20:00,0.0,28.0
SC57,2023/12/25,14:00-22:00,0.0,28.0
SC57,2023/12/25,16:00-24:00,1.0,27.0
SC57,2023/12/26,00:00-08:00,0.0,33.0
SC57,2023/12/26,05:00-13:00,0.0,29.0
SC57,2023/12/26,08:00-16:00,1.0,27.0
SC57,2023/12/26,12:00-20:00,0.0,29.0
SC57,2023/12/26,14:00-22:00,0.0,29.0
SC57,2023/12/26,16:00-24:00,0.0,29.0
SC57,2023/12/27,00:00-08:00,0.0,33.0
SC57,2023/12/27,05:00-13:00,1.0,28.0
SC57,2023/12/27,08:00-16:00,0.0,29.0
SC57,2023/12/27,12:00-20:00,0.0,29.0
SC57,2023/12/27,14:00-22:00,0.0,29.0
SC57,2023/12/27,16:00-24:00,0.0,29.0
SC57,2023/12/28,00:00-08:00,0.0,33.0
SC57,2023/12/28,05:00-13:00,0.0,30.0
SC57,2023/12/28,08:00-16:00,0.0,29.0
SC57,2023/12/28,12:00-20:00,0.0,29.0
SC57,2023/12/28,14:00-22:00,0.0,29.0
SC57,2023/12/28,16:00-24:00,0.0,29.0
SC57,2023/12/29,00:00-08:00,0.0,33.0
SC57,2023/12/29,05:00-13:00,0.0,30.0
SC57,2023/12/29,08:00-16:00,0.0,30.0
SC57,2023/12/29,12:00-20:00,0.0,29.0
SC57,2023/12/29,14:00-22:00,0.0,30.0
SC57,2023/12/29,16:00-24:00,1.0,28.0
SC57,2023/12/30,00:00-08:00,0.0,33.0
SC57,2023/12/30,05:00-13:00,0.0,30.0
SC57,2023/12/30,08:00-16:00,0.0,30.0
SC57,2023/12/30,12:00-20:00,1.0,28.0
SC57,2023/12/30,14:00-22:00,0.0,30.0
SC57,2023/12/30,16:00-24:00,0.0,30.0
SC17,2023/12/1,00:00-08:00,0.0,49.0
SC17,2023/12/1,05:00-13:00,0.0,27.0
SC17,2023/12/1,08:00-16:00,0.0,21.0
SC17,2023/12/1,12:00-20:00,1.0,22.0
SC17,2023/12/1,14:00-22:00,0.0,44.0
SC17,2023/12/1,16:00-24:00,0.0,55.0
SC17,2023/12/2,00:00-08:00,1.0,48.0
SC17,2023/12/2,05:00-13:00,0.0,31.0
SC17,2023/12/2,08:00-16:00,0.0,26.0
SC17,2023/12/2,12:00-20:00,0.0,28.0
SC17,2023/12/2,14:00-22:00,0.0,45.0
SC17,2023/12/2,16:00-24:00,0.0,54.0
SC17,2023/12/3,00:00-08:00,1.0,48.0
SC17,2023/12/3,05:00-13:00,0.0,34.0
SC17,2023/12/3,08:00-16:00,0.0,30.0
SC17,2023/12/3,12:00-20:00,0.0,32.0
SC17,2023/12/3,14:00-22:00,0.0,46.0
SC17,2023/12/3,16:00-24:00,0.0,53.0
SC17,2023/12/4,00:00-08:00,0.0,50.0
SC17,2023/12/4,05:00-13:00,0.0,37.0
SC17,2023/12/4,08:00-16:00,0.0,34.0
SC17,2023/12/4,12:00-20:00,0.0,35.0
SC17,2023/12/4,14:00-22:00,1.0,45.0
SC17,2023/12/4,16:00-24:00,0.0,53.0
SC17,2023/12/5,00:00-08:00,1.0,48.0
SC17,2023/12/5,05:00-13:00,0.0,39.0
SC17,2023/12/5,08:00-16:00,0.0,37.0
SC17,2023/12/5,12:00-20:00,0.0,38.0
SC17,2023/12/5,14:00-22:00,0.0,47.0
SC17,2023/12/5,16:00-24:00,0.0,52.0
SC17,2023/12/6,00:00-08:00,0.0,50.0
SC17,2023/12/6,05:00-13:00,0.0,41.0
SC17,2023/12/6,08:00-16:00,0.0,39.0
SC17,2023/12/6,12:00-20:00,0.0,40.0
SC17,2023/12/6,14:00-22:00,1.0,46.0
SC17,2023/12/6,16:00-24:00,0.0,52.0
SC17,2023/12/7,00:00-08:00,0.0,50.0
SC17,2023/12/7,05:00-13:00,0.0,43.0
SC17,2023/12/7,08:00-16:00,0.0,41.0
SC17,2023/12/7,12:00-20:00,1.0,40.0
SC17,2023/12/7,14:00-22:00,0.0,48.0
SC17,2023/12/7,16:00-24:00,0.0,51.0
SC17,2023/12/8,00:00-08:00,1.0,48.0
SC17,2023/12/8,05:00-13:00,0.0,44.0
SC17,2023/12/8,08:00-16:00,0.0,42.0
SC17,2023/12/8,12:00-20:00,0.0,43.0
SC17,2023/12/8,14:00-22:00,0.0,48.0
SC17,2023/12/8,16:00-24:00,0.0,51.0
SC17,2023/12/9,00:00-08:00,0.0,50.0
SC17,2023/12/9,05:00-13:00,0.0,45.0
SC17,2023/12/9,08:00-16:00,0.0,44.0
SC17,2023/12/9,12:00-20:00,0.0,44.0
SC17,2023/12/9,14:00-22:00,0.0,49.0
SC17,2023/12/9,16:00-24:00,1.0,49.0
SC17,2023/12/10,00:00-08:00,1.0,48.0
SC17,2023/12/10,05:00-13:00,0.0,46.0
SC17,2023/12/10,08:00-16:00,0.0,45.0
SC17,2023/12/10,12:00-20:00,0.0,45.0
SC17,2023/12/10,14:00-22:00,0.0,49.0
SC17,2023/12/10,16:00-24:00,0.0,51.0
SC17,2023/12/11,00:00-08:00,0.0,50.0
SC17,2023/12/11,05:00-13:00,0.0,47.0
SC17,2023/12/11,08:00-16:00,1.0,44.0
SC17,2023/12/11,12:00-20:00,0.0,46.0
SC17,2023/12/11,14:00-22:00,0.0,49.0
