分拣中心,日期,班次,正式工人数,临时工人数
SC38,2023/12/21,00:00-08:00,10.0,0.0
SC38,2023/12/21,05:00-13:00,10.0,0.0
SC38,2023/12/21,08:00-16:00,10.0,0.0
SC38,2023/12/21,12:00-20:00,10.0,0.0
SC38,2023/12/21,14:00-22:00,10.0,0.0
SC38,2023/12/21,16:00-24:00,10.0,0.0
SC38,2023/12/22,00:00-08:00,10.0,0.0
SC38,2023/12/22,05:00-13:00,10.0,0.0
SC38,2023/12/22,08:00-16:00,10.0,0.0
SC38,2023/12/22,12:00-20:00,10.0,0.0
SC38,2023/12/22,14:00-22:00,10.0,0.0
SC38,2023/12/22,16:00-24:00,10.0,0.0
SC38,2023/12/23,00:00-08:00,10.0,0.0
SC38,2023/12/23,05:00-13:00,10.0,0.0
SC38,2023/12/23,08:00-16:00,10.0,0.0
SC38,2023/12/23,12:00-20:00,10.0,0.0
SC38,2023/12/23,14:00-22:00,10.0,0.0
SC38,2023/12/23,16:00-24:00,10.0,0.0
SC38,2023/12/24,00:00-08:00,10.0,0.0
SC38,2023/12/24,05:00-13:00,10.0,0.0
SC38,2023/12/24,08:00-16:00,10.0,0.0
SC38,2023/12/24,12:00-20:00,10.0,0.0
SC38,2023/12/24,14:00-22:00,10.0,0.0
SC38,2023/12/24,16:00-24:00,10.0,0.0
SC38,2023/12/25,00:00-08:00,10.0,0.0
SC38,2023/12/25,05:00-13:00,10.0,0.0
SC38,2023/12/25,08:00-16:00,10.0,0.0
SC38,2023/12/25,12:00-20:00,10.0,0.0
SC38,2023/12/25,14:00-22:00,10.0,0.0
SC38,2023/12/25,16:00-24:00,10.0,0.0
SC38,2023/12/26,00:00-08:00,10.0,0.0
SC38,2023/12/26,05:00-13:00,10.0,0.0
SC38,2023/12/26,08:00-16:00,10.0,0.0
SC38,2023/12/26,12:00-20:00,10.0,0.0
SC38,2023/12/26,14:00-22:00,10.0,0.0
SC38,2023/12/26,16:00-24:00,10.0,0.0
SC38,2023/12/27,00:00-08:00,10.0,0.0
SC38,2023/12/27,05:00-13:00,10.0,0.0
SC38,2023/12/27,08:00-16:00,10.0,0.0
SC38,2023/12/27,12:00-20:00,10.0,0.0
SC38,2023/12/27,14:00-22:00,10.0,0.0
SC38,2023/12/27,16:00-24:00,10.0,0.0
SC38,2023/12/28,00:00-08:00,10.0,0.0
SC38,2023/12/28,05:00-13:00,10.0,0.0
SC38,2023/12/28,08:00-16:00,10.0,0.0
SC38,2023/12/28,12:00-20:00,10.0,0.0
SC38,2023/12/28,14:00-22:00,10.0,0.0
SC38,2023/12/28,16:00-24:00,10.0,0.0
SC38,2023/12/29,00:00-08:00,10.0,0.0
SC38,2023/12/29,05:00-13:00,10.0,0.0
SC38,2023/12/29,08:00-16:00,10.0,0.0
SC38,2023/12/29,12:00-20:00,10.0,0.0
SC38,2023/12/29,14:00-22:00,10.0,0.0
SC38,2023/12/29,16:00-24:00,10.0,0.0
SC38,2023/12/30,00:00-08:00,10.0,0.0
SC38,2023/12/30,05:00-13:00,10.0,0.0
SC38,2023/12/30,08:00-16:00,10.0,0.0
SC38,2023/12/30,12:00-20:00,10.0,0.0
SC38,2023/12/30,14:00-22:00,10.0,0.0
SC38,2023/12/30,16:00-24:00,10.0,0.0
SC15,2023/12/10,00:00-08:00,12.0,0.0
SC15,2023/12/10,05:00-13:00,12.0,0.0
SC15,2023/12/10,08:00-16:00,12.0,0.0
SC15,2023/12/10,12:00-20:00,12.0,0.0
SC15,2023/12/10,14:00-22:00,12.0,0.0
SC15,2023/12/10,16:00-24:00,12.0,0.0
SC15,2023/12/11,00:00-08:00,12.0,0.0
SC15,2023/12/11,05:00-13:00,12.0,0.0
SC15,2023/12/11,08:00-16:00,12.0,0.0
SC15,2023/12/11,12:00-20:00,12.0,0.0
SC15,2023/12/11,14:00-22:00,12.0,0.0
SC15,2023/12/11,16:00-24:00,12.0,0.0
SC15,2023/12/12,00:00-08:00,12.0,0.0
SC15,2023/12/12,05:00-13:00,12.0,0.0
SC15,2023/12/12,08:00-16:00,12.0,0.0
SC15,2023/12/12,12:00-20:00,12.0,0.0
SC15,2023/12/12,14:00-22:00,12.0,0.0
SC15,2023/12/12,16:00-24:00,12.0,0.0
SC15,2023/12/13,00:00-08:00,12.0,0.0
SC15,2023/12/13,05:00-13:00,12.0,0.0
SC15,2023/12/13,08:00-16:00,12.0,0.0
SC15,2023/12/13,12:00-20:00,12.0,0.0
SC15,2023/12/13,14:00-22:00,12.0,0.0
SC15,2023/12/13,16:00-24:00,12.0,0.0
SC15,2023/12/14,00:00-08:00,12.0,0.0
SC15,2023/12/14,05:00-13:00,12.0,0.0
SC15,2023/12/14,08:00-16:00,12.0,0.0
SC15,2023/12/14,12:00-20:00,12.0,0.0
SC15,2023/12/14,14:00-22:00,12.0,0.0
SC15,2023/12/14,16:00-24:00,12.0,0.0
SC15,2023/12/15,00:00-08:00,12.0,0.0
SC15,2023/12/15,05:00-13:00,12.0,0.0
SC15,2023/12/15,08:00-16:00,12.0,0.0
SC15,2023/12/15,12:00-20:00,12.0,0.0
SC15,2023/12/15,14:00-22:00,12.0,0.0
SC15,2023/12/15,16:00-24:00,12.0,0.0
SC15,2023/12/16,00:00-08:00,12.0,0.0
SC15,2023/12/16,05:00-13:00,12.0,0.0
SC15,2023/12/16,08:00-16:00,12.0,0.0
SC15,2023/12/16,12:00-20:00,12.0,0.0
SC15,2023/12/16,14:00-22:00,12.0,0.0
SC15,2023/12/16,16:00-24:00,12.0,0.0
SC15,2023/12/17,00:00-08:00,12.0,0.0
SC15,2023/12/17,05:00-13:00,12.0,0.0
SC15,2023/12/17,08:00-16:00,12.0,0.0
SC15,2023/12/17,12:00-20:00,12.0,0.0
SC15,2023/12/17,14:00-22:00,12.0,0.0
SC15,2023/12/17,16:00-24:00,12.0,0.0
SC15,2023/12/18,00:00-08:00,12.0,0.0
SC15,2023/12/18,05:00-13:00,12.0,0.0
SC15,2023/12/18,08:00-16:00,12.0,0.0
SC15,2023/12/18,12:00-20:00,12.0,0.0
SC15,2023/12/18,14:00-22:00,12.0,0.0
SC15,2023/12/18,16:00-24:00,12.0,0.0
SC15,2023/12/19,00:00-08:00,12.0,0.0
SC15,2023/12/19,05:00-13:00,12.0,0.0
SC15,2023/12/19,08:00-16:00,12.0,0.0
SC15,2023/12/19,12:00-20:00,12.0,0.0
SC15,2023/12/19,14:00-22:00,12.0,0.0
SC15,2023/12/19,16:00-24:00,12.0,0.0
SC15,2023/12/20,00:00-08:00,12.0,0.0
SC15,2023/12/20,05:00-13:00,12.0,0.0
SC15,2023/12/20,08:00-16:00,12.0,0.0
SC15,2023/12/20,12:00-20:00,12.0,0.0
SC15,2023/12/20,14:00-22:00,12.0,0.0
SC15,2023/12/20,16:00-24:00,12.0,0.0
SC15,2023/12/21,00:00-08:00,12.0,0.0
SC15,2023/12/21,05:00-13:00,12.0,0.0
SC15,2023/12/21,08:00-16:00,12.0,0.0
SC15,2023/12/21,12:00-20:00,12.0,0.0
SC15,2023/12/21,14:00-22:00,12.0,0.0
SC15,2023/12/21,16:00-24:00,12.0,0.0
SC15,2023/12/22,00:00-08:00,12.0,0.0
SC15,2023/12/22,05:00-13:00,12.0,0.0
SC15,2023/12/22,08:00-16:00,12.0,0.0
SC15,2023/12/22,12:00-20:00,12.0,0.0
SC15,2023/12/22,14:00-22:00,12.0,0.0
SC15,2023/12/22,16:00-24:00,12.0,0.0
SC15,2023/12/23,00:00-08:00,12.0,0.0
SC15,2023/12/23,05:00-13:00,12.0,0.0
SC15,2023/12/23,08:00-16:00,12.0,0.0
SC15,2023/12/23,12:00-20:00,12.0,0.0
SC15,2023/12/23,14:00-22:00,12.0,0.0
SC15,2023/12/23,16:00-24:00,12.0,0.0
SC15,2023/12/24,00:00-08:00,12.0,0.0
SC15,2023/12/24,05:00-13:00,12.0,0.0
SC15,2023/12/24,08:00-16:00,12.0,0.0
SC15,2023/12/24,12:00-20:00,12.0,0.0
SC15,2023/12/24,14:00-22:00,12.0,0.0
SC15,2023/12/24,16:00-24:00,12.0,0.0
SC15,2023/12/25,00:00-08:00,12.0,0.0
SC15,2023/12/25,05:00-13:00,12.0,0.0
SC15,2023/12/25,08:00-16:00,12.0,0.0
SC15,2023/12/25,12:00-20:00,12.0,0.0
SC15,2023/12/25,14:00-22:00,12.0,0.0
SC15,2023/12/25,16:00-24:00,12.0,0.0
SC15,2023/12/26,00:00-08:00,12.0,0.0
SC15,2023/12/26,05:00-13:00,12.0,0.0
SC15,2023/12/26,08:00-16:00,12.0,0.0
SC15,2023/12/26,12:00-20:00,12.0,0.0
SC15,2023/12/26,14:00-22:00,12.0,0.0
SC15,2023/12/26,16:00-24:00,12.0,0.0
SC15,2023/12/27,00:00-08:00,12.0,0.0
SC15,2023/12/27,05:00-13:00,12.0,0.0
SC15,2023/12/27,08:00-16:00,12.0,0.0
SC15,2023/12/27,12:00-20:00,12.0,0.0
SC15,2023/12/27,14:00-22:00,12.0,0.0
SC15,2023/12/27,16:00-24:00,12.0,0.0
SC15,2023/12/28,00:00-08:00,12.0,0.0
SC15,2023/12/28,05:00-13:00,12.0,0.0
SC15,2023/12/28,08:00-16:00,12.0,0.0
SC15,2023/12/28,12:00-20:00,12.0,0.0
SC15,2023/12/28,14:00-22:00,12.0,0.0
SC15,2023/12/28,16:00-24:00,12.0,0.0
SC15,2023/12/29,00:00-08:00,12.0,0.0
SC15,2023/12/29,05:00-13:00,12.0,0.0
SC15,2023/12/29,08:00-16:00,12.0,0.0
SC15,2023/12/29,12:00-20:00,12.0,0.0
SC15,2023/12/29,14:00-22:00,12.0,0.0
SC15,2023/12/29,16:00-24:00,12.0,0.0
SC15,2023/12/30,00:00-08:00,12.0,0.0
SC15,2023/12/30,05:00-13:00,12.0,0.0
SC15,2023/12/30,08:00-16:00,12.0,0.0
SC15,2023/12/30,12:00-20:00,12.0,0.0
SC15,2023/12/30,14:00-22:00,12.0,0.0
SC15,2023/12/30,16:00-24:00,12.0,0.0
SC56,2023/12/10,00:00-08:00,12.0,0.0
SC56,2023/12/10,05:00-13:00,12.0,0.0
SC56,2023/12/10,08:00-16:00,11.0,0.0
SC56,2023/12/10,12:00-20:00,11.0,0.0
SC56,2023/12/10,14:00-22:00,12.0,0.0
SC56,2023/12/10,16:00-24:00,12.0,0.0
SC56,2023/12/11,00:00-08:00,12.0,0.0
SC56,2023/12/11,05:00-13:00,12.0,0.0
SC56,2023/12/11,08:00-16:00,12.0,0.0
SC56,2023/12/11,12:00-20:00,12.0,0.0
SC56,2023/12/11,14:00-22:00,12.0,0.0
SC56,2023/12/11,16:00-24:00,12.0,0.0
SC56,2023/12/12,00:00-08:00,12.0,0.0
SC56,2023/12/12,05:00-13:00,12.0,0.0
SC56,2023/12/12,08:00-16:00,12.0,0.0
SC56,2023/12/12,12:00-20:00,12.0,0.0
SC56,2023/12/12,14:00-22:00,12.0,0.0
SC56,2023/12/12,16:00-24:00,12.0,0.0
SC56,2023/12/13,00:00-08:00,12.0,0.0
SC56,2023/12/13,05:00-13:00,12.0,0.0
SC56,2023/12/13,08:00-16:00,12.0,0.0
SC56,2023/12/13,12:00-20:00,12.0,0.0
SC56,2023/12/13,14:00-22:00,12.0,0.0
SC56,2023/12/13,16:00-24:00,12.0,0.0
SC56,2023/12/14,00:00-08:00,13.0,0.0
SC56,2023/12/14,05:00-13:00,13.0,0.0
SC56,2023/12/14,08:00-16:00,12.0,0.0
SC56,2023/12/14,12:00-20:00,12.0,0.0
SC56,2023/12/14,14:00-22:00,12.0,0.0
SC56,2023/12/14,16:00-24:00,12.0,0.0
SC56,2023/12/15,00:00-08:00,13.0,0.0
SC56,2023/12/15,05:00-13:00,13.0,0.0
SC56,2023/12/15,08:00-16:00,13.0,0.0
SC56,2023/12/15,12:00-20:00,13.0,0.0
SC56,2023/12/15,14:00-22:00,13.0,0.0
SC56,2023/12/15,16:00-24:00,13.0,0.0
SC56,2023/12/16,00:00-08:00,13.0,0.0
SC56,2023/12/16,05:00-13:00,13.0,0.0
SC56,2023/12/16,08:00-16:00,13.0,0.0
SC56,2023/12/16,12:00-20:00,13.0,0.0
SC56,2023/12/16,14:00-22:00,13.0,0.0
SC56,2023/12/16,16:00-24:00,13.0,0.0
SC56,2023/12/17,00:00-08:00,13.0,0.0
SC56,2023/12/17,05:00-13:00,13.0,0.0
SC56,2023/12/17,08:00-16:00,13.0,0.0
SC56,2023/12/17,12:00-20:00,13.0,0.0
SC56,2023/12/17,14:00-22:00,13.0,0.0
SC56,2023/12/17,16:00-24:00,13.0,0.0
SC56,2023/12/18,00:00-08:00,13.0,0.0
SC56,2023/12/18,05:00-13:00,13.0,0.0
SC56,2023/12/18,08:00-16:00,13.0,0.0
SC56,2023/12/18,12:00-20:00,13.0,0.0
SC56,2023/12/18,14:00-22:00,13.0,0.0
SC56,2023/12/18,16:00-24:00,13.0,0.0
SC56,2023/12/19,00:00-08:00,13.0,0.0
SC56,2023/12/19,05:00-13:00,13.0,0.0
SC56,2023/12/19,08:00-16:00,13.0,0.0
SC56,2023/12/19,12:00-20:00,13.0,0.0
SC56,2023/12/19,14:00-22:00,13.0,0.0
SC56,2023/12/19,16:00-24:00,13.0,0.0
SC56,2023/12/20,00:00-08:00,13.0,0.0
SC56,2023/12/20,05:00-13:00,13.0,0.0
SC56,2023/12/20,08:00-16:00,13.0,0.0
SC56,2023/12/20,12:00-20:00,13.0,0.0
SC56,2023/12/20,14:00-22:00,13.0,0.0
SC56,2023/12/20,16:00-24:00,13.0,0.0
SC56,2023/12/21,00:00-08:00,14.0,0.0
SC56,2023/12/21,05:00-13:00,14.0,0.0
SC56,2023/12/21,08:00-16:00,13.0,0.0
SC56,2023/12/21,12:00-20:00,13.0,0.0
SC56,2023/12/21,14:00-22:00,14.0,0.0
SC56,2023/12/21,16:00-24:00,14.0,0.0
SC56,2023/12/22,00:00-08:00,14.0,0.0
SC56,2023/12/22,05:00-13:00,14.0,0.0
SC56,2023/12/22,08:00-16:00,14.0,0.0
SC56,2023/12/22,12:00-20:00,14.0,0.0
SC56,2023/12/22,14:00-22:00,14.0,0.0
SC56,2023/12/22,16:00-24:00,14.0,0.0
SC56,2023/12/23,00:00-08:00,14.0,0.0
SC56,2023/12/23,05:00-13:00,14.0,0.0
SC56,2023/12/23,08:00-16:00,14.0,0.0
SC56,2023/12/23,12:00-20:00,14.0,0.0
SC56,2023/12/23,14:00-22:00,14.0,0.0
SC56,2023/12/23,16:00-24:00,14.0,0.0
SC56,2023/12/24,00:00-08:00,14.0,0.0
SC56,2023/12/24,05:00-13:00,14.0,0.0
SC56,2023/12/24,08:00-16:00,14.0,0.0
SC56,2023/12/24,12:00-20:00,14.0,0.0
SC56,2023/12/24,14:00-22:00,14.0,0.0
SC56,2023/12/24,16:00-24:00,14.0,0.0
SC56,2023/12/25,00:00-08:00,14.0,0.0
SC56,2023/12/25,05:00-13:00,14.0,0.0
SC56,2023/12/25,08:00-16:00,14.0,0.0
SC56,2023/12/25,12:00-20:00,14.0,0.0
SC56,2023/12/25,14:00-22:00,14.0,0.0
SC56,2023/12/25,16:00-24:00,14.0,0.0
SC56,2023/12/26,00:00-08:00,14.0,0.0
SC56,2023/12/26,05:00-13:00,14.0,0.0
SC56,2023/12/26,08:00-16:00,14.0,0.0
SC56,2023/12/26,12:00-20:00,14.0,0.0
SC56,2023/12/26,14:00-22:00,14.0,0.0
SC56,2023/12/26,16:00-24:00,14.0,0.0
SC56,2023/12/27,00:00-08:00,14.0,0.0
SC56,2023/12/27,05:00-13:00,14.0,0.0
SC56,2023/12/27,08:00-16:00,14.0,0.0
SC56,2023/12/27,12:00-20:00,14.0,0.0
SC56,2023/12/27,14:00-22:00,14.0,0.0
SC56,2023/12/27,16:00-24:00,14.0,0.0
SC56,2023/12/28,00:00-08:00,14.0,0.0
SC56,2023/12/28,05:00-13:00,14.0,0.0
SC56,2023/12/28,08:00-16:00,14.0,0.0
SC56,2023/12/28,12:00-20:00,14.0,0.0
SC56,2023/12/28,14:00-22:00,14.0,0.0
SC56,2023/12/28,16:00-24:00,14.0,0.0
SC56,2023/12/29,00:00-08:00,14.0,0.0
SC56,2023/12/29,05:00-13:00,14.0,0.0
SC56,2023/12/29,08:00-16:00,14.0,0.0
SC56,2023/12/29,12:00-20:00,14.0,0.0
SC56,2023/12/29,14:00-22:00,14.0,0.0
SC56,2023/12/29,16:00-24:00,14.0,0.0
SC56,2023/12/30,00:00-08:00,14.0,0.0
SC56,2023/12/30,05:00-13:00,14.0,0.0
SC56,2023/12/30,08:00-16:00,14.0,0.0
SC56,2023/12/30,12:00-20:00,14.0,0.0
SC56,2023/12/30,14:00-22:00,14.0,0.0
SC56,2023/12/30,16:00-24:00,14.0,0.0
SC55,2023/12/10,00:00-08:00,11.0,0.0
SC55,2023/12/10,05:00-13:00,11.0,0.0
SC55,2023/12/10,08:00-16:00,11.0,0.0
SC55,2023/12/10,12:00-20:00,11.0,0.0
SC55,2023/12/10,14:00-22:00,11.0,0.0
SC55,2023/12/10,16:00-24:00,11.0,0.0
SC55,2023/12/11,00:00-08:00,11.0,0.0
SC55,2023/12/11,05:00-13:00,11.0,0.0
SC55,2023/12/11,08:00-16:00,11.0,0.0
SC55,2023/12/11,12:00-20:00,11.0,0.0
SC55,2023/12/11,14:00-22:00,11.0,0.0
SC55,2023/12/11,16:00-24:00,11.0,0.0
SC55,2023/12/12,00:00-08:00,11.0,0.0
SC55,2023/12/12,05:00-13:00,11.0,0.0
SC55,2023/12/12,08:00-16:00,11.0,0.0
SC55,2023/12/12,12:00-20:00,11.0,0.0
SC55,2023/12/12,14:00-22:00,11.0,0.0
SC55,2023/12/12,16:00-24:00,11.0,0.0
SC55,2023/12/13,00:00-08:00,11.0,0.0
SC55,2023/12/13,05:00-13:00,11.0,0.0
SC55,2023/12/13,08:00-16:00,11.0,0.0
SC55,2023/12/13,12:00-20:00,11.0,0.0
SC55,2023/12/13,14:00-22:00,11.0,0.0
SC55,2023/12/13,16:00-24:00,11.0,0.0
SC55,2023/12/14,00:00-08:00,11.0,0.0
SC55,2023/12/14,05:00-13:00,11.0,0.0
SC55,2023/12/14,08:00-16:00,11.0,0.0
SC55,2023/12/14,12:00-20:00,11.0,0.0
SC55,2023/12/14,14:00-22:00,11.0,0.0
SC55,2023/12/14,16:00-24:00,11.0,0.0
SC55,2023/12/15,00:00-08:00,11.0,0.0
SC55,2023/12/15,05:00-13:00,11.0,0.0
SC55,2023/12/15,08:00-16:00,11.0,0.0
SC55,2023/12/15,12:00-20:00,11.0,0.0
SC55,2023/12/15,14:00-22:00,11.0,0.0
SC55,2023/12/15,16:00-24:00,11.0,0.0
SC55,2023/12/16,00:00-08:00,11.0,0.0
SC55,2023/12/16,05:00-13:00,11.0,0.0
SC55,2023/12/16,08:00-16:00,11.0,0.0
SC55,2023/12/16,12:00-20:00,11.0,0.0
SC55,2023/12/16,14:00-22:00,11.0,0.0
SC55,2023/12/16,16:00-24:00,11.0,0.0
SC55,2023/12/17,00:00-08:00,11.0,0.0
SC55,2023/12/17,05:00-13:00,11.0,0.0
SC55,2023/12/17,08:00-16:00,11.0,0.0
SC55,2023/12/17,12:00-20:00,11.0,0.0
SC55,2023/12/17,14:00-22:00,11.0,0.0
SC55,2023/12/17,16:00-24:00,11.0,0.0
SC55,2023/12/18,00:00-08:00,11.0,0.0
SC55,2023/12/18,05:00-13:00,11.0,0.0
SC55,2023/12/18,08:00-16:00,11.0,0.0
SC55,2023/12/18,12:00-20:00,11.0,0.0
SC55,2023/12/18,14:00-22:00,11.0,0.0
SC55,2023/12/18,16:00-24:00,11.0,0.0
SC55,2023/12/19,00:00-08:00,11.0,0.0
SC55,2023/12/19,05:00-13:00,11.0,0.0
SC55,2023/12/19,08:00-16:00,11.0,0.0
SC55,2023/12/19,12:00-20:00,11.0,0.0
SC55,2023/12/19,14:00-22:00,11.0,0.0
SC55,2023/12/19,16:00-24:00,11.0,0.0
SC55,2023/12/20,00:00-08:00,11.0,0.0
SC55,2023/12/20,05:00-13:00,11.0,0.0
SC55,2023/12/20,08:00-16:00,11.0,0.0
SC55,2023/12/20,12:00-20:00,11.0,0.0
SC55,2023/12/20,14:00-22:00,11.0,0.0
SC55,2023/12/20,16:00-24:00,11.0,0.0
SC55,2023/12/21,00:00-08:00,11.0,0.0
SC55,2023/12/21,05:00-13:00,11.0,0.0
SC55,2023/12/21,08:00-16:00,11.0,0.0
SC55,2023/12/21,12:00-20:00,11.0,0.0
SC55,2023/12/21,14:00-22:00,11.0,0.0
SC55,2023/12/21,16:00-24:00,11.0,0.0
SC55,2023/12/22,00:00-08:00,11.0,0.0
SC55,2023/12/22,05:00-13:00,11.0,0.0
SC55,2023/12/22,08:00-16:00,11.0,0.0
SC55,2023/12/22,12:00-20:00,11.0,0.0
SC55,2023/12/22,14:00-22:00,11.0,0.0
SC55,2023/12/22,16:00-24:00,11.0,0.0
SC55,2023/12/23,00:00-08:00,11.0,0.0
SC55,2023/12/23,05:00-13:00,11.0,0.0
SC55,2023/12/23,08:00-16:00,11.0,0.0
SC55,2023/12/23,12:00-20:00,11.0,0.0
SC55,2023/12/23,14:00-22:00,11.0,0.0
SC55,2023/12/23,16:00-24:00,11.0,0.0
SC55,2023/12/24,00:00-08:00,11.0,0.0
SC55,2023/12/24,05:00-13:00,11.0,0.0
SC55,2023/12/24,08:00-16:00,11.0,0.0
SC55,2023/12/24,12:00-20:00,11.0,0.0
SC55,2023/12/24,14:00-22:00,11.0,0.0
SC55,2023/12/24,16:00-24:00,11.0,0.0
SC55,2023/12/25,00:00-08:00,11.0,0.0
SC55,2023/12/25,05:00-13:00,11.0,0.0
SC55,2023/12/25,08:00-16:00,11.0,0.0
SC55,2023/12/25,12:00-20:00,11.0,0.0
SC55,2023/12/25,14:00-22:00,11.0,0.0
SC55,2023/12/25,16:00-24:00,11.0,0.0
SC55,2023/12/26,00:00-08:00,11.0,0.0
SC55,2023/12/26,05:00-13:00,11.0,0.0
SC55,2023/12/26,08:00-16:00,11.0,0.0
SC55,2023/12/26,12:00-20:00,11.0,0.0
SC55,2023/12/26,14:00-22:00,11.0,0.0
SC55,2023/12/26,16:00-24:00,11.0,0.0
SC55,2023/12/27,00:00-08:00,11.0,0.0
SC55,2023/12/27,05:00-13:00,11.0,0.0
SC55,2023/12/27,08:00-16:00,11.0,0.0
SC55,2023/12/27,12:00-20:00,11.0,0.0
SC55,2023/12/27,14:00-22:00,11.0,0.0
SC55,2023/12/27,16:00-24:00,11.0,0.0
SC55,2023/12/28,00:00-08:00,11.0,0.0
SC55,2023/12/28,05:00-13:00,11.0,0.0
SC55,2023/12/28,08:00-16:00,11.0,0.0
SC55,2023/12/28,12:00-20:00,11.0,0.0
SC55,2023/12/28,14:00-22:00,11.0,0.0
SC55,2023/12/28,16:00-24:00,11.0,0.0
SC55,2023/12/29,00:00-08:00,11.0,0.0
SC55,2023/12/29,05:00-13:00,11.0,0.0
SC55,2023/12/29,08:00-16:00,11.0,0.0
SC55,2023/12/29,12:00-20:00,11.0,0.0
SC55,2023/12/29,14:00-22:00,11.0,0.0
SC55,2023/12/29,16:00-24:00,11.0,0.0
SC55,2023/12/30,00:00-08:00,11.0,0.0
SC55,2023/12/30,05:00-13:00,11.0,0.0
SC55,2023/12/30,08:00-16:00,11.0,0.0
SC55,2023/12/30,12:00-20:00,11.0,0.0
SC55,2023/12/30,14:00-22:00,11.0,0.0
SC55,2023/12/30,16:00-24:00,11.0,0.0
SC39,2023/12/10,00:00-08:00,6.0,0.0
SC39,2023/12/10,05:00-13:00,6.0,0.0
SC39,2023/12/10,08:00-16:00,6.0,0.0
SC39,2023/12/10,12:00-20:00,6.0,0.0
SC39,2023/12/10,14:00-22:00,6.0,0.0
SC39,2023/12/10,16:00-24:00,6.0,0.0
SC39,2023/12/11,00:00-08:00,6.0,0.0
SC39,2023/12/11,05:00-13:00,6.0,0.0
SC39,2023/12/11,08:00-16:00,6.0,0.0
SC39,2023/12/11,12:00-20:00,6.0,0.0
SC39,2023/12/11,14:00-22:00,6.0,0.0
SC39,2023/12/11,16:00-24:00,6.0,0.0
SC39,2023/12/12,00:00-08:00,6.0,0.0
SC39,2023/12/12,05:00-13:00,6.0,0.0
SC39,2023/12/12,08:00-16:00,6.0,0.0
SC39,2023/12/12,12:00-20:00,6.0,0.0
SC39,2023/12/12,14:00-22:00,6.0,0.0
SC39,2023/12/12,16:00-24:00,6.0,0.0
SC39,2023/12/13,00:00-08:00,6.0,0.0
SC39,2023/12/13,05:00-13:00,6.0,0.0
SC39,2023/12/13,08:00-16:00,6.0,0.0
SC39,2023/12/13,12:00-20:00,6.0,0.0
SC39,2023/12/13,14:00-22:00,6.0,0.0
SC39,2023/12/13,16:00-24:00,6.0,0.0
SC39,2023/12/14,00:00-08:00,6.0,0.0
SC39,2023/12/14,05:00-13:00,6.0,0.0
SC39,2023/12/14,08:00-16:00,6.0,0.0
SC39,2023/12/14,12:00-20:00,6.0,0.0
SC39,2023/12/14,14:00-22:00,6.0,0.0
SC39,2023/12/14,16:00-24:00,6.0,0.0
SC39,2023/12/15,00:00-08:00,6.0,0.0
SC39,2023/12/15,05:00-13:00,6.0,0.0
SC39,2023/12/15,08:00-16:00,6.0,0.0
SC39,2023/12/15,12:00-20:00,6.0,0.0
SC39,2023/12/15,14:00-22:00,6.0,0.0
SC39,2023/12/15,16:00-24:00,6.0,0.0
SC39,2023/12/16,00:00-08:00,6.0,0.0
SC39,2023/12/16,05:00-13:00,6.0,0.0
SC39,2023/12/16,08:00-16:00,6.0,0.0
SC39,2023/12/16,12:00-20:00,6.0,0.0
SC39,2023/12/16,14:00-22:00,6.0,0.0
SC39,2023/12/16,16:00-24:00,6.0,0.0
SC39,2023/12/17,00:00-08:00,6.0,0.0
SC39,2023/12/17,05:00-13:00,6.0,0.0
SC39,2023/12/17,08:00-16:00,6.0,0.0
SC39,2023/12/17,12:00-20:00,6.0,0.0
SC39,2023/12/17,14:00-22:00,6.0,0.0
SC39,2023/12/17,16:00-24:00,6.0,0.0
SC39,2023/12/18,00:00-08:00,6.0,0.0
SC39,2023/12/18,05:00-13:00,6.0,0.0
SC39,2023/12/18,08:00-16:00,6.0,0.0
SC39,2023/12/18,12:00-20:00,6.0,0.0
SC39,2023/12/18,14:00-22:00,6.0,0.0
SC39,2023/12/18,16:00-24:00,6.0,0.0
SC39,2023/12/19,00:00-08:00,6.0,0.0
SC39,2023/12/19,05:00-13:00,6.0,0.0
SC39,2023/12/19,08:00-16:00,6.0,0.0
SC39,2023/12/19,12:00-20:00,6.0,0.0
SC39,2023/12/19,14:00-22:00,6.0,0.0
SC39,2023/12/19,16:00-24:00,6.0,0.0
SC39,2023/12/20,00:00-08:00,6.0,0.0
SC39,2023/12/20,05:00-13:00,6.0,0.0
SC39,2023/12/20,08:00-16:00,6.0,0.0
SC39,2023/12/20,12:00-20:00,6.0,0.0
SC39,2023/12/20,14:00-22:00,6.0,0.0
SC39,2023/12/20,16:00-24:00,6.0,0.0
SC39,2023/12/21,00:00-08:00,6.0,0.0
SC39,2023/12/21,05:00-13:00,6.0,0.0
SC39,2023/12/21,08:00-16:00,6.0,0.0
SC39,2023/12/21,12:00-20:00,6.0,0.0
SC39,2023/12/21,14:00-22:00,6.0,0.0
SC39,2023/12/21,16:00-24:00,6.0,0.0
SC39,2023/12/22,00:00-08:00,6.0,0.0
SC39,2023/12/22,05:00-13:00,6.0,0.0
SC39,2023/12/22,08:00-16:00,6.0,0.0
SC39,2023/12/22,12:00-20:00,6.0,0.0
SC39,2023/12/22,14:00-22:00,6.0,0.0
SC39,2023/12/22,16:00-24:00,6.0,0.0
SC39,2023/12/23,00:00-08:00,6.0,0.0
